sample_id	tissue	color
GSM118993.CEL	prostate_like	"#BA0900"
GSM119047.CEL	prostate_like	"#BA0900"
GSM119058.CEL	prostate_like	"#BA0900"
GSM118937.CEL	prostate_like	"#BA0900"
GSM118995.CEL	prostate_like	"#BA0900"
GSM118922.CEL	prostate_like	"#BA0900"
GSM118921.CEL	prostate_like	"#BA0900"
GSM118899.CEL	prostate_like	"#BA0900"
GSM86082.CEL	prostate_like	"#BA0900"
GSM118919.CEL	prostate_like	"#BA0900"
GSM118938.CEL	prostate_like	"#BA0900"
GSM118939.CEL	prostate_like	"#BA0900"
GSM86086.CEL	prostate_like	"#BA0900"
GSM118903.CEL	prostate_like	"#BA0900"
GSM118901.CEL	prostate_like	"#BA0900"
GSM118917.CEL	prostate_like	"#BA0900"
GSM118996.CEL	prostate_like	"#BA0900"
GSM118898.CEL	prostate_like	"#BA0900"
GSM119050.CEL	prostate_like	"#BA0900"
GSM118997.CEL	prostate_like	"#BA0900"
GSM118918.CEL	prostate_like	"#BA0900"
GSM118945.CEL	prostate_like	"#BA0900"
GSM118923.CEL	prostate_like	"#BA0900"
GSM118933.CEL	prostate_like	"#BA0900"
GSM118920.CEL	prostate_like	"#BA0900"
GSM119057.CEL	prostate_like	"#BA0900"
GSM118941.CEL	prostate_like	"#BA0900"
GSM118896.CEL	prostate_like	"#BA0900"
GSM118900.CEL	prostate_like	"#BA0900"
GSM119051.CEL	prostate_like	"#BA0900"
GSM86081.CEL	prostate_like	"#BA0900"
GSM119053.CEL	prostate_like	"#BA0900"
GSM119060.CEL	prostate_like	"#BA0900"
GSM119059.CEL	prostate_like	"#BA0900"
GSM86085.CEL	prostate_like	"#BA0900"
GSM118905.CEL	prostate_like	"#BA0900"
GSM118998.CEL	prostate_like	"#BA0900"
GSM118931.CEL	prostate_like	"#BA0900"
GSM119045.CEL	prostate_like	"#BA0900"
GSM118944.CEL	prostate_like	"#BA0900"
GSM118904.CEL	prostate_like	"#BA0900"
GSM86080.CEL	prostate_like	"#BA0900"
GSM118902.CEL	prostate_like	"#BA0900"
GSM86079.CEL	prostate_like	"#BA0900"
GSM118936.CEL	prostate_like	"#BA0900"
GSM119048.CEL	prostate_like	"#BA0900"
GSM118916.CEL	prostate_like	"#BA0900"
GSM94317.CEL	lung_like	"#008941"
GSM118942.CEL	prostate_like	"#BA0900"
GSM118925.CEL	prostate_like	"#BA0900"
GSM119054.CEL	prostate_like	"#BA0900"
GSM118935.CEL	prostate_like	"#BA0900"
GSM119046.CEL	prostate_like	"#BA0900"
GSM118897.CEL	prostate_like	"#BA0900"
GSM118934.CEL	prostate_like	"#BA0900"
GSM118940.CEL	prostate_like	"#BA0900"
GSM119049.CEL	prostate_like	"#BA0900"
GSM94318.CEL	lung_like	"#008941"
GSM94304.CEL	lung_like	"#008941"
GSM94303.CEL	lung_like	"#008941"
GSM154667.CEL	placenta_like	"#B79762"
GSM154663.CEL	placenta_like	"#B79762"
GSM154651.CEL	placenta_like	"#B79762"
GSM154646.CEL	placenta_like	"#B79762"
GSM154643.CEL	placenta_like	"#B79762"
GSM154676.CEL	placenta_like	"#B79762"
GSM154647.CEL	placenta_like	"#B79762"
GSM154666.CEL	placenta_like	"#B79762"
GSM154660.CEL	placenta_like	"#B79762"
GSM154665.CEL	placenta_like	"#B79762"
GSM154668.CEL	placenta_like	"#B79762"
GSM154672.CEL	placenta_like	"#B79762"
GSM154649.CEL	placenta_like	"#B79762"
GSM154661.CEL	placenta_like	"#B79762"
GSM154656.CEL	placenta_like	"#B79762"
GSM154652.CEL	placenta_like	"#B79762"
GSM154675.CEL	placenta_like	"#B79762"
GSM154653.CEL	placenta_like	"#B79762"
GSM154664.CEL	placenta_like	"#B79762"
GSM154669.CEL	placenta_like	"#B79762"
GSM154677.CEL	placenta_like	"#B79762"
GSM38155.CEL	bone_like	"#000000"
GSM38204.CEL	bone_like	"#000000"
GSM38202.CEL	bone_like	"#000000"
GSM38201.CEL	bone_like	"#000000"
GSM38205.CEL	bone_like	"#000000"
GSM38206.CEL	bone_like	"#000000"
GSM38203.CEL	bone_like	"#000000"
GSM28483.CEL	adipose_like	"#8FB0FF"
GSM28481.CEL	adipose_like	"#8FB0FF"
GSM28491.CEL	adipose_like	"#8FB0FF"
GSM28494.CEL	adipose_like	"#8FB0FF"
GSM28498.CEL	adipose_like	"#8FB0FF"
GSM28493.CEL	adipose_like	"#8FB0FF"
GSM28496.CEL	adipose_like	"#8FB0FF"
GSM28476.CEL	adipose_like	"#8FB0FF"
GSM28475.CEL	adipose_like	"#8FB0FF"
GSM28497.CEL	adipose_like	"#8FB0FF"
GSM28484.CEL	adipose_like	"#8FB0FF"
GSM28477.CEL	adipose_like	"#8FB0FF"
GSM28489.CEL	adipose_like	"#8FB0FF"
GSM28487.CEL	adipose_like	"#8FB0FF"
GSM28486.CEL	adipose_like	"#8FB0FF"
GSM28495.CEL	adipose_like	"#8FB0FF"
GSM28478.CEL	adipose_like	"#8FB0FF"
GSM28488.CEL	adipose_like	"#8FB0FF"
GSM28479.CEL	adipose_like	"#8FB0FF"
GSM28492.CEL	adipose_like	"#8FB0FF"
GSM28490.CEL	adipose_like	"#8FB0FF"
GSM28480.CEL	adipose_like	"#8FB0FF"
GSM28482.CEL	adipose_like	"#8FB0FF"
GSM28485.CEL	adipose_like	"#8FB0FF"
529032383.CEL	blood_like	"#A1C299"
529034363.CEL	blood_like	"#A1C299"
529031943.CEL	bone_like	"#000000"
529033428.CEL	blood_like	"#A1C299"
529031435.CEL	blood_like	"#A1C299"
529033648.CEL	blood_like	"#A1C299"
529030995.CEL	blood_like	"#A1C299"
529031105.CEL	blood_like	"#A1C299"
529031050.CEL	blood_like	"#A1C299"
529030775.CEL	bone_like	"#000000"
529029675.CEL	blood_like	"#A1C299"
529032328.CEL	blood_like	"#A1C299"
529030390.CEL	bone_like	"#000000"
529032108.CEL	blood_like	"#A1C299"
529034418.CEL	blood_like	"#A1C299"
529031579.CEL	blood_like	"#A1C299"
529032548.CEL	blood_like	"#A1C299"
529030115.CEL	bone_like	"#000000"
529034088.CEL	bone_like	"#000000"
529031888.CEL	blood_like	"#A1C299"
529033923.CEL	blood_like	"#A1C299"
529031998.CEL	blood_like	"#A1C299"
529033208.CEL	blood_like	"#A1C299"
529029950.CEL	bone_like	"#000000"
529034253.CEL	bone_like	"#000000"
529030830.CEL	blood_like	"#A1C299"
529033703.CEL	blood_like	"#A1C299"
529033813.CEL	blood_like	"#A1C299"
529030060.CEL	blood_like	"#A1C299"
529030940.CEL	blood_like	"#A1C299"
529032603.CEL	blood_like	"#A1C299"
529029895.CEL	bone_like	"#000000"
529033538.CEL	blood_like	"#A1C299"
529030225.CEL	blood_like	"#A1C299"
529033043.CEL	blood_like	"#A1C299"
529034473.CEL	bone_like	"#000000"
529033758.CEL	bone_like	"#000000"
529030885.CEL	blood_like	"#A1C299"
529031469.CEL	blood_like	"#A1C299"
529032988.CEL	blood_like	"#A1C299"
529033593.CEL	blood_like	"#A1C299"
529031270.CEL	bone_like	"#000000"
529030170.CEL	blood_like	"#A1C299"
529032768.CEL	bone_like	"#000000"
529034143.CEL	bone_like	"#000000"
529033318.CEL	blood_like	"#A1C299"
529029785.CEL	blood_like	"#A1C299"
529031160.CEL	blood_like	"#A1C299"
529030335.CEL	blood_like	"#A1C299"
529029476.CEL	blood_like	"#A1C299"
529034528.CEL	bone_like	"#000000"
529032823.CEL	blood_like	"#A1C299"
529034198.CEL	blood_like	"#A1C299"
529031689.CEL	blood_like	"#A1C299"
529030280.CEL	bone_like	"#000000"
529029565.CEL	blood_like	"#A1C299"
529034308.CEL	bone_like	"#000000"
529034638.CEL	blood_like	"#A1C299"
529029840.CEL	blood_like	"#A1C299"
GSM27976.CEL	spine_disk_like	"#A30059"
GSM27970.CEL	spine_disk_like	"#A30059"
GSM27960.CEL	spine_disk_like	"#A30059"
GSM27966.CEL	spine_disk_like	"#A30059"
GSM27968.CEL	spine_disk_like	"#A30059"
GSM27955.CEL	spine_disk_like	"#A30059"
GSM27972.CEL	spine_disk_like	"#A30059"
GSM27965.CEL	spine_disk_like	"#A30059"
GSM27962.CEL	spine_disk_like	"#A30059"
GSM27957.CEL	spine_disk_like	"#A30059"
518988102.CEL	prostate_like	"#BA0900"
518988175.CEL	prostate_like	"#BA0900"
518988798.CEL	prostate_like	"#BA0900"
518988389.CEL	prostate_like	"#BA0900"
518989049.CEL	prostate_like	"#BA0900"
518989276.CEL	prostate_like	"#BA0900"
518987952.CEL	prostate_like	"#BA0900"
518987862.CEL	prostate_like	"#BA0900"
518989204.CEL	prostate_like	"#BA0900"
518988756.CEL	prostate_like	"#BA0900"
518988920.CEL	prostate_like	"#BA0900"
518987894.CEL	prostate_like	"#BA0900"
518988000.CEL	prostate_like	"#BA0900"
518987983.CEL	prostate_like	"#BA0900"
518989020.CEL	prostate_like	"#BA0900"
518989136.CEL	prostate_like	"#BA0900"
518988842.CEL	prostate_like	"#BA0900"
518987718.CEL	prostate_like	"#BA0900"
518988248.CEL	prostate_like	"#BA0900"
518988949.CEL	prostate_like	"#BA0900"
518989162.CEL	prostate_like	"#BA0900"
518989006.CEL	prostate_like	"#BA0900"
518988452.CEL	prostate_like	"#BA0900"
518988403.CEL	prostate_like	"#BA0900"
518989218.CEL	prostate_like	"#BA0900"
518989064.CEL	prostate_like	"#BA0900"
518987776.CEL	prostate_like	"#BA0900"
518988132.CEL	prostate_like	"#BA0900"
518989122.CEL	prostate_like	"#BA0900"
518988581.CEL	prostate_like	"#BA0900"
518988072.CEL	prostate_like	"#BA0900"
518987878.CEL	prostate_like	"#BA0900"
518988566.CEL	prostate_like	"#BA0900"
518988726.CEL	prostate_like	"#BA0900"
518988828.CEL	prostate_like	"#BA0900"
518988014.CEL	prostate_like	"#BA0900"
GSM48030.CEL	eye_like	"#004D43"
GSM48035.CEL	eye_like	"#004D43"
GSM48036.CEL	eye_like	"#004D43"
GSM48033.CEL	eye_like	"#004D43"
GSM48034.CEL	eye_like	"#004D43"
GSM48032.CEL	eye_like	"#004D43"
GSM94329.CEL	lung_like	"#008941"
GSM48105.CEL	gingiva_like	"#FF4A46"
GSM48104.CEL	gingiva_like	"#FF4A46"
GSM48106.CEL	gingiva_like	"#FF4A46"
GSM146779.CEL	kidney_like	"#5A0007"
GSM133550.CEL	kidney_like	"#5A0007"
GSM146788.CEL	kidney_like	"#5A0007"
GSM146783.CEL	kidney_like	"#5A0007"
GSM146791.CEL	kidney_like	"#5A0007"
GSM146787.CEL	kidney_like	"#5A0007"
GSM146797.CEL	kidney_like	"#5A0007"
GSM146793.CEL	kidney_like	"#5A0007"
GSM146795.CEL	kidney_like	"#5A0007"
GSM146785.CEL	kidney_like	"#5A0007"
GSM146781.CEL	kidney_like	"#5A0007"
GSM94315.CEL	lung_like	"#008941"
GSM94313.CEL	lung_like	"#008941"
GSM94314.CEL	lung_like	"#008941"
533578813.CEL	blood_like	"#A1C299"
319983482.CEL	colon_like	"#0000A6"
319982999.CEL	colon_like	"#0000A6"
319983865.CEL	colon_like	"#0000A6"
319982223.CEL	colon_like	"#0000A6"
319984795.CEL	colon_like	"#0000A6"
319984988.CEL	colon_like	"#0000A6"
319984250.CEL	colon_like	"#0000A6"
319984153.CEL	colon_like	"#0000A6"
319984410.CEL	colon_like	"#0000A6"
319982710.CEL	colon_like	"#0000A6"
319982320.CEL	colon_like	"#0000A6"
319984058.CEL	colon_like	"#0000A6"
319983096.CEL	colon_like	"#0000A6"
319983384.CEL	colon_like	"#0000A6"
319982614.CEL	colon_like	"#0000A6"
319983577.CEL	colon_like	"#0000A6"
319983962.CEL	colon_like	"#0000A6"
319984892.CEL	colon_like	"#0000A6"
319984506.CEL	colon_like	"#0000A6"
319983768.CEL	colon_like	"#0000A6"
319984699.CEL	colon_like	"#0000A6"
319984328.CEL	colon_like	"#0000A6"
319984603.CEL	colon_like	"#0000A6"
319983672.CEL	colon_like	"#0000A6"
GSM133632.CEL	blood_like	"#A1C299"
GSM133584.CEL	kidney_like	"#5A0007"
GSM94331.CEL	lung_like	"#008941"
GSM94312.CEL	lung_like	"#008941"
GSM133671.CEL	brain_like	"#FEFFE6"
GSM133579.CEL	brain_like	"#FEFFE6"
GSM133636.CEL	skin_like	"#FFDBE5"
586619108.CEL	mammary_like	"#1CE6FF"
1229968080.CEL	mammary_like	"#1CE6FF"
586619234.CEL	mammary_like	"#1CE6FF"
586619156.CEL	mammary_like	"#1CE6FF"
586619719.CEL	mammary_like	"#1CE6FF"
586619258.CEL	mammary_like	"#1CE6FF"
586619209.CEL	mammary_like	"#1CE6FF"
586619181.CEL	mammary_like	"#1CE6FF"
586619132.CEL	mammary_like	"#1CE6FF"
GSM74358.CEL	skeletal_muscle_like	"#997D87"
GSM74363.CEL	skeletal_muscle_like	"#997D87"
GSM74406.CEL	skeletal_muscle_like	"#997D87"
GSM139504.CEL	muscle_like	"#FFFF00"
GSM139510.CEL	muscle_like	"#FFFF00"
GSM139505.CEL	muscle_like	"#FFFF00"
GSM139508.CEL	muscle_like	"#FFFF00"
GSM74407.CEL	skeletal_muscle_like	"#997D87"
GSM74410.CEL	skeletal_muscle_like	"#997D87"
GSM139513.CEL	muscle_like	"#FFFF00"
GSM139502.CEL	muscle_like	"#FFFF00"
GSM74362.CEL	skeletal_muscle_like	"#997D87"
GSM74357.CEL	skeletal_muscle_like	"#997D87"
GSM139511.CEL	muscle_like	"#FFFF00"
GSM74361.CEL	skeletal_muscle_like	"#997D87"
GSM74356.CEL	skeletal_muscle_like	"#997D87"
GSM24665.CEL	skeletal_muscle_like	"#997D87"
GSM121395.CEL	skeletal_muscle_like	"#997D87"
GSM24654.CEL	skeletal_muscle_like	"#997D87"
GSM74373.CEL	skeletal_muscle_like	"#997D87"
GSM19173.CEL	skeletal_muscle_like	"#997D87"
GSM121382.CEL	skeletal_muscle_like	"#997D87"
GSM121384.CEL	skeletal_muscle_like	"#997D87"
GSM121391.CEL	skeletal_muscle_like	"#997D87"
GSM121386.CEL	skeletal_muscle_like	"#997D87"
GSM121381.CEL	skeletal_muscle_like	"#997D87"
GSM37146.CEL	muscle_like	"#FFFF00"
GSM121393.CEL	skeletal_muscle_like	"#997D87"
GSM121390.CEL	skeletal_muscle_like	"#997D87"
GSM121392.CEL	skeletal_muscle_like	"#997D87"
GSM37143.CEL	muscle_like	"#FFFF00"
GSM24663.CEL	skeletal_muscle_like	"#997D87"
GSM37145.CEL	muscle_like	"#FFFF00"
GSM20661.CEL	skeletal_muscle_like	"#997D87"
GSM121396.CEL	skeletal_muscle_like	"#997D87"
GSM121383.CEL	skeletal_muscle_like	"#997D87"
382874394.CEL	skeletal_muscle_like	"#997D87"
GSM19158.CEL	skeletal_muscle_like	"#997D87"
GSM121389.CEL	skeletal_muscle_like	"#997D87"
GSM121387.CEL	skeletal_muscle_like	"#997D87"
GSM121397.CEL	skeletal_muscle_like	"#997D87"
GSM74419.CEL	skeletal_muscle_like	"#997D87"
GSM121394.CEL	skeletal_muscle_like	"#997D87"
GSM24652.CEL	skeletal_muscle_like	"#997D87"
GSM37147.CEL	muscle_like	"#FFFF00"
GSM24660.CEL	skeletal_muscle_like	"#997D87"
GSM121399.CEL	skeletal_muscle_like	"#997D87"
GSM74376.CEL	skeletal_muscle_like	"#997D87"
GSM37151.CEL	muscle_like	"#FFFF00"
GSM24655.CEL	skeletal_muscle_like	"#997D87"
GSM121385.CEL	skeletal_muscle_like	"#997D87"
GSM121380.CEL	skeletal_muscle_like	"#997D87"
GSM24658.CEL	skeletal_muscle_like	"#997D87"
GSM118580.CEL	skeletal_muscle_like	"#997D87"
GSM24656.CEL	skeletal_muscle_like	"#997D87"
GSM24664.CEL	skeletal_muscle_like	"#997D87"
GSM24666.CEL	skeletal_muscle_like	"#997D87"
GSM121379.CEL	skeletal_muscle_like	"#997D87"
GSM37148.CEL	muscle_like	"#FFFF00"
GSM24653.CEL	skeletal_muscle_like	"#997D87"
GSM118659.CEL	skeletal_muscle_like	"#997D87"
GSM121398.CEL	skeletal_muscle_like	"#997D87"
GSM37144.CEL	muscle_like	"#FFFF00"
GSM74375.CEL	skeletal_muscle_like	"#997D87"
GSM24659.CEL	skeletal_muscle_like	"#997D87"
GSM121388.CEL	skeletal_muscle_like	"#997D87"
GSM121367.CEL	skeletal_muscle_like	"#997D87"
GSM74388.CEL	skeletal_muscle_like	"#997D87"
GSM121363.CEL	skeletal_muscle_like	"#997D87"
GSM74389.CEL	skeletal_muscle_like	"#997D87"
GSM121407.CEL	skeletal_muscle_like	"#997D87"
GSM139515.CEL	muscle_like	"#FFFF00"
GSM121357.CEL	skeletal_muscle_like	"#997D87"
GSM74391.CEL	skeletal_muscle_like	"#997D87"
GSM139535.CEL	muscle_like	"#FFFF00"
GSM139520.CEL	muscle_like	"#FFFF00"
GSM139526.CEL	muscle_like	"#FFFF00"
GSM74393.CEL	skeletal_muscle_like	"#997D87"
GSM139534.CEL	muscle_like	"#FFFF00"
GSM139529.CEL	muscle_like	"#FFFF00"
GSM121371.CEL	skeletal_muscle_like	"#997D87"
GSM121370.CEL	skeletal_muscle_like	"#997D87"
GSM74392.CEL	skeletal_muscle_like	"#997D87"
GSM121365.CEL	skeletal_muscle_like	"#997D87"
GSM139531.CEL	muscle_like	"#FFFF00"
GSM121361.CEL	skeletal_muscle_like	"#997D87"
GSM74394.CEL	skeletal_muscle_like	"#997D87"
GSM121372.CEL	skeletal_muscle_like	"#997D87"
GSM139518.CEL	muscle_like	"#FFFF00"
GSM121358.CEL	skeletal_muscle_like	"#997D87"
GSM74387.CEL	skeletal_muscle_like	"#997D87"
GSM121366.CEL	skeletal_muscle_like	"#997D87"
GSM139527.CEL	muscle_like	"#FFFF00"
GSM139532.CEL	muscle_like	"#FFFF00"
GSM121359.CEL	skeletal_muscle_like	"#997D87"
GSM121368.CEL	skeletal_muscle_like	"#997D87"
GSM139528.CEL	skeletal_muscle_like	"#997D87"
GSM139519.CEL	muscle_like	"#FFFF00"
GSM121369.CEL	skeletal_muscle_like	"#997D87"
GSM38767.CEL	esophagus_like	"#4FC601"
GSM38768.CEL	esophagus_like	"#4FC601"
GSM38766.CEL	esophagus_like	"#4FC601"
GSM38765.CEL	esophagus_like	"#4FC601"
GSM38770.CEL	esophagus_like	"#4FC601"
325609421.CEL	skin_like	"#FFDBE5"
325609363.CEL	skin_like	"#FFDBE5"
325609189.CEL	skin_like	"#FFDBE5"
325609305.CEL	skin_like	"#FFDBE5"
GSM21707.CEL	skin_like	"#FFDBE5"
GSM21708.CEL	skin_like	"#FFDBE5"
GSM21706.CEL	skin_like	"#FFDBE5"
GSM72800.CEL	skeletal_muscle_like	"#997D87"
GSM72796.CEL	skeletal_muscle_like	"#997D87"
GSM72798.CEL	skeletal_muscle_like	"#997D87"
GSM118971.CEL	skin_like	"#FFDBE5"
GSM118972.CEL	skin_like	"#FFDBE5"
GSM118973.CEL	skin_like	"#FFDBE5"
GSM118960.CEL	skin_like	"#FFDBE5"
GSM133649.CEL	skin_like	"#FFDBE5"
GSM119034.CEL	skin_like	"#FFDBE5"
GSM118969.CEL	skin_like	"#FFDBE5"
GSM118975.CEL	skin_like	"#FFDBE5"
GSM118968.CEL	skin_like	"#FFDBE5"
GSM118970.CEL	skin_like	"#FFDBE5"
GSM118986.CEL	skin_like	"#FFDBE5"
GSM133555.CEL	skin_like	"#FFDBE5"
GSM119035.CEL	skin_like	"#FFDBE5"
GSM118958.CEL	skin_like	"#FFDBE5"
GSM118974.CEL	skin_like	"#FFDBE5"
GSM118957.CEL	skin_like	"#FFDBE5"
GSM118966.CEL	skin_like	"#FFDBE5"
GSM118959.CEL	skin_like	"#FFDBE5"
GSM118956.CEL	skin_like	"#FFDBE5"
GSM119033.CEL	skin_like	"#FFDBE5"
GSM118967.CEL	skin_like	"#FFDBE5"
GSM143343.CEL	bone_like	"#000000"
474068268.CEL	colon_like	"#0000A6"
474068658.CEL	colon_like	"#0000A6"
474068552.CEL	colon_like	"#0000A6"
474068159.CEL	colon_like	"#0000A6"
474068449.CEL	colon_like	"#0000A6"
474068360.CEL	colon_like	"#0000A6"
890732451.CEL	smooth_muscle_like	"#006FA6"
890732438.CEL	smooth_muscle_like	"#006FA6"
890732412.CEL	smooth_muscle_like	"#006FA6"
890732425.CEL	smooth_muscle_like	"#006FA6"
890732386.CEL	smooth_muscle_like	"#006FA6"
890732464.CEL	smooth_muscle_like	"#006FA6"
890732399.CEL	smooth_muscle_like	"#006FA6"
890732372.CEL	smooth_muscle_like	"#006FA6"
GSM133594.CEL	kidney_like	"#5A0007"
GSM133597.CEL	brain_like	"#FEFFE6"
GSM133564.CEL	brain_like	"#FEFFE6"
879732773.CEL	bone_like	"#000000"
879732790.CEL	bone_like	"#000000"
879732824.CEL	bone_like	"#000000"
879732807.CEL	bone_like	"#000000"
879732841.CEL	bone_like	"#000000"
GSM94328.CEL	lung_like	"#008941"
GSM133668.CEL	blood_like	"#A1C299"
1229967984.CEL	mammary_like	"#1CE6FF"
1229968056.CEL	mammary_like	"#1CE6FF"
1229968112.CEL	mammary_like	"#1CE6FF"
1229968184.CEL	mammary_like	"#1CE6FF"
1229968144.CEL	mammary_like	"#1CE6FF"
1229967960.CEL	mammary_like	"#1CE6FF"
1229967848.CEL	mammary_like	"#1CE6FF"
1229967880.CEL	mammary_like	"#1CE6FF"
GSM47875.CEL	colon_like	"#0000A6"
GSM47874.CEL	colon_like	"#0000A6"
GSM47873.CEL	colon_like	"#0000A6"
GSM47872.CEL	colon_like	"#0000A6"
GSM133621.CEL	colon_like	"#0000A6"
GSM47877.CEL	colon_like	"#0000A6"
1229967840.CEL	mammary_like	"#1CE6FF"
1229968200.CEL	mammary_like	"#1CE6FF"
1229968104.CEL	mammary_like	"#1CE6FF"
1102961177.CEL	tonsil_like	"#809693"
1102960930.CEL	tonsil_like	"#809693"
GSM129749.CEL	blood_like	"#A1C299"
GSM129731.CEL	blood_like	"#A1C299"
1102960993.CEL	tonsil_like	"#809693"
1102961017.CEL	tonsil_like	"#809693"
GSM129743.CEL	blood_like	"#A1C299"
1102960632.CEL	blood_like	"#A1C299"
308151349.CEL	blood_like	"#A1C299"
GSM155228.CEL	blood_like	"#A1C299"
GSM129734.CEL	blood_like	"#A1C299"
GSM155229.CEL	blood_like	"#A1C299"
GSM155238.CEL	blood_like	"#A1C299"
1102960904.CEL	blood_like	"#A1C299"
308150669.CEL	blood_like	"#A1C299"
1102960569.CEL	blood_like	"#A1C299"
308150893.CEL	blood_like	"#A1C299"
308151584.CEL	blood_like	"#A1C299"
1102960873.CEL	blood_like	"#A1C299"
1102960664.CEL	blood_like	"#A1C299"
GSM155235.CEL	blood_like	"#A1C299"
1102960765.CEL	blood_like	"#A1C299"
308151125.CEL	blood_like	"#A1C299"
1102960695.CEL	blood_like	"#A1C299"
1102961105.CEL	tonsil_like	"#809693"
1102961066.CEL	tonsil_like	"#809693"
1102960533.CEL	blood_like	"#A1C299"
GSM129740.CEL	blood_like	"#A1C299"
GSM155230.CEL	blood_like	"#A1C299"
GSM155233.CEL	blood_like	"#A1C299"
1102961145.CEL	tonsil_like	"#809693"
GSM155234.CEL	blood_like	"#A1C299"
GSM155237.CEL	blood_like	"#A1C299"
1102960797.CEL	blood_like	"#A1C299"
1102960831.CEL	blood_like	"#A1C299"
GSM155236.CEL	blood_like	"#A1C299"
1102960958.CEL	tonsil_like	"#809693"
1102961041.CEL	tonsil_like	"#809693"
308150443.CEL	blood_like	"#A1C299"
1102960602.CEL	blood_like	"#A1C299"
GSM129746.CEL	blood_like	"#A1C299"
GSM129737.CEL	blood_like	"#A1C299"
1102960731.CEL	blood_like	"#A1C299"
308148816.CEL	blood_like	"#A1C299"
GSM155181.CEL	blood_like	"#A1C299"
308149984.CEL	blood_like	"#A1C299"
GSM155206.CEL	blood_like	"#A1C299"
GSM129755.CEL	blood_like	"#A1C299"
GSM155186.CEL	blood_like	"#A1C299"
GSM155182.CEL	blood_like	"#A1C299"
GSM155226.CEL	blood_like	"#A1C299"
308148346.CEL	blood_like	"#A1C299"
308149514.CEL	blood_like	"#A1C299"
GSM155204.CEL	blood_like	"#A1C299"
GSM155189.CEL	blood_like	"#A1C299"
GSM155220.CEL	blood_like	"#A1C299"
GSM155183.CEL	blood_like	"#A1C299"
308149753.CEL	blood_like	"#A1C299"
GSM155218.CEL	blood_like	"#A1C299"
GSM129764.CEL	blood_like	"#A1C299"
GSM155180.CEL	blood_like	"#A1C299"
308151823.CEL	blood_like	"#A1C299"
308150214.CEL	blood_like	"#A1C299"
GSM129752.CEL	blood_like	"#A1C299"
GSM155200.CEL	blood_like	"#A1C299"
GSM129758.CEL	blood_like	"#A1C299"
GSM155195.CEL	blood_like	"#A1C299"
GSM155190.CEL	blood_like	"#A1C299"
GSM155227.CEL	blood_like	"#A1C299"
GSM155221.CEL	blood_like	"#A1C299"
GSM155219.CEL	blood_like	"#A1C299"
GSM129767.CEL	blood_like	"#A1C299"
GSM155179.CEL	blood_like	"#A1C299"
GSM155201.CEL	blood_like	"#A1C299"
GSM155192.CEL	blood_like	"#A1C299"
GSM155185.CEL	blood_like	"#A1C299"
308148086.CEL	blood_like	"#A1C299"
308149048.CEL	blood_like	"#A1C299"
GSM154936.CEL	blood_like	"#A1C299"
308148579.CEL	blood_like	"#A1C299"
GSM155222.CEL	blood_like	"#A1C299"
GSM155223.CEL	blood_like	"#A1C299"
GSM129770.CEL	blood_like	"#A1C299"
GSM155232.CEL	blood_like	"#A1C299"
308149281.CEL	blood_like	"#A1C299"
GSM129761.CEL	blood_like	"#A1C299"
586619527.CEL	mammary_like	"#1CE6FF"
586619600.CEL	mammary_like	"#1CE6FF"
1229967976.CEL	mammary_like	"#1CE6FF"
586619671.CEL	mammary_like	"#1CE6FF"
586619504.CEL	mammary_like	"#1CE6FF"
586619647.CEL	mammary_like	"#1CE6FF"
GSM133601.CEL	mammary_like	"#1CE6FF"
586619695.CEL	mammary_like	"#1CE6FF"
586619552.CEL	mammary_like	"#1CE6FF"
586619576.CEL	mammary_like	"#1CE6FF"
586619623.CEL	mammary_like	"#1CE6FF"
GSM15789.CEL	bone_like	"#000000"
GSM15790.CEL	bone_like	"#000000"
GSM15786.CEL	bone_like	"#000000"
GSM15785.CEL	bone_like	"#000000"
GSM15787.CEL	bone_like	"#000000"
GSM15791.CEL	bone_like	"#000000"
GSM15788.CEL	bone_like	"#000000"
GSM15795.CEL	bone_like	"#000000"
352601938.CEL	kidney_like	"#5A0007"
352601608.CEL	kidney_like	"#5A0007"
352601498.CEL	kidney_like	"#5A0007"
352601168.CEL	kidney_like	"#5A0007"
352601718.CEL	kidney_like	"#5A0007"
352601388.CEL	kidney_like	"#5A0007"
352601828.CEL	kidney_like	"#5A0007"
GSM27534.CEL	ovary_like	"#DDEFFF"
GSM27533.CEL	ovary_like	"#DDEFFF"
GSM27531.CEL	ovary_like	"#DDEFFF"
GSM27549.CEL	ovary_like	"#DDEFFF"
GSM27548.CEL	ovary_like	"#DDEFFF"
GSM27532.CEL	ovary_like	"#DDEFFF"
GSM27543.CEL	ovary_like	"#DDEFFF"
GSM27546.CEL	ovary_like	"#DDEFFF"
GSM27541.CEL	ovary_like	"#DDEFFF"
GSM27536.CEL	ovary_like	"#DDEFFF"
GSM27540.CEL	ovary_like	"#DDEFFF"
GSM27538.CEL	ovary_like	"#DDEFFF"
GSM27537.CEL	ovary_like	"#DDEFFF"
480978336.CEL	thymus_like	"#00C2A0"
480978020.CEL	thymus_like	"#00C2A0"
480977551.CEL	thymus_like	"#00C2A0"
480978202.CEL	thymus_like	"#00C2A0"
480978370.CEL	thymus_like	"#00C2A0"
480978237.CEL	thymus_like	"#00C2A0"
GSM24611.CEL	thymus_like	"#00C2A0"
